	Reaction SMILES	Yield
2737	c1ccc(cc1)CN(c1ccno1)Cc1ccccc1.Ic1cccnc1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1cccnc1	0.5641870071
2738	c1ccc(cc1)CN(c1ccno1)Cc1ccccc1.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COc1ccc(cc1)Cl>>COc1ccc(cc1)Nc1ccc(cc1)C	0.007126993990000002
2739	FC(c1ccc(cc1)I)(F)F.CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Cc1ccc(cc1)N.CCOC(=O)c1conc1>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.0070766924
2740	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Clc1ccccn1.Cc1ccc(cc1)N.Cc1noc(c1)c1ccccc1.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1ccccn1	0.20975814550000002
2741	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COc1ccc(cc1)Cl.CCOC(=O)c1noc(c1)C>>COc1ccc(cc1)Nc1ccc(cc1)C	0.011860063899999999
2742	CN1CCCN2C1=NCCC2.Cc1ccon1.Ic1cccnc1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC>>Cc1ccc(cc1)Nc1cccnc1	0.9310117477
2743	FC(c1ccc(cc1)Br)(F)F.CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Cc1ccc(cc1)N.CCOC(=O)c1onc(c1)OC>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.3008596307
2744	Ic1cccnc1.Cc1ccc(cc1)N.Cc1onc(c1)n1cccc1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1cccnc1	0.6199734129
2745	c1ccc(cc1)c1ccno1.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Ic1ccccn1.Cc1ccc(cc1)N>>Cc1ccc(cc1)Nc1ccccn1	0.5483360857
2746	c1ccc(cc1)c1nocc1.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Ic1cccnc1.Cc1ccc(cc1)N>>Cc1ccc(cc1)Nc1cccnc1	0.5336463944
2747	c1ccc(cc1)c1nocc1.FC(c1ccc(cc1)Cl)(F)F.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.2652646529
2748	c1ccc2c(c1)noc2.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Brc1cccnc1.Cc1ccc(cc1)N.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1cccnc1	0.1444407911
2749	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COc1ccc(cc1)I.CCOC(=O)c1ccon1>>COc1ccc(cc1)Nc1ccc(cc1)C	0.5662080434000001
2750	c1ccc2c(c1)onc2.CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Cc1ccc(cc1)N.CCc1ccc(cc1)I>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.1120904607
2751	FC(c1ccc(cc1)Br)(F)F.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.Cc1onc(c1)n1cccc1>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.3920587876
2752	CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccon1.Cc1ccc(cc1)N.CCc1ccc(cc1)Br>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.8058281911
2753	FC(c1ccc(cc1)I)(F)F.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1ccco1>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.42683636340000003
2754	c1ccc(cc1)CN(c1nocc1)Cc1ccccc1.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Ic1ccccn1.Cc1ccc(cc1)N.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1ccccn1	0.1912358264
2755	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1cccs1.COc1ccc(cc1)I>>COc1ccc(cc1)Nc1ccc(cc1)C	0.06114675165
2756	CN(C(=NC(C)(C)C)N(C)C)C.Brc1cccnc1.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1ccco1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC>>Cc1ccc(cc1)Nc1cccnc1	0.0
2757	CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccc(cc1)N.Cc1onc(c1)C.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCc1ccc(cc1)Br>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.5041927701
2758	c1ccc(cc1)CN(c1nocc1)Cc1ccccc1.FC(c1ccc(cc1)Cl)(F)F.CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccc(cc1)N>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.3327025402
2759	c1ccc(cc1)CN(c1nocc1)Cc1ccccc1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCc1ccc(cc1)I.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.6853030279000001
2760	FC(c1ccc(cc1)Cl)(F)F.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCOC(=O)c1cnoc1C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.05889073661
2761	CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccno1.Cc1ccc(cc1)N.CCc1ccc(cc1)Br>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.5243953497
2762	c1ccc(cc1)c1ccno1.FC(c1ccc(cc1)Br)(F)F.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccc(cc1)N.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.1897417112
2763	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccno1.Cc1ccc(cc1)N.CCc1ccc(cc1)Br.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.1925650723
2764	c1ccc(cc1)CN(c1ccno1)Cc1ccccc1.CN(C(=NC(C)(C)C)N(C)C)C.Ic1cccnc1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC>>Cc1ccc(cc1)Nc1cccnc1	0.5752960259000001
2765	c1ccc2c(c1)onc2.FC(c1ccc(cc1)Br)(F)F.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Cc1ccc(cc1)N.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.2747304315
2766	CN1CCCN2C1=NCCC2.Clc1ccccn1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCOC(=O)c1noc(c1)C>>Cc1ccc(cc1)Nc1ccccn1	0.8620017514
2767	c1ccc(cc1)CN(c1ccno1)Cc1ccccc1.CN(C(=NC(C)(C)C)N(C)C)C.Brc1ccccn1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC>>Cc1ccc(cc1)Nc1ccccn1	0.3806656269
2768	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Brc1cccnc1.Cc1ccc(cc1)N.COC(=O)c1ccno1.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1cccnc1	0.1481646107
2769	FC(c1ccc(cc1)Br)(F)F.Fc1cccc(c1c1ccno1)F.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.1216304801
2770	FC(c1ccc(cc1)Cl)(F)F.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.CCOC(=O)c1onc(c1)OC>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.08286467695000001
2771	c1ccc(cc1)c1nocc1.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.COc1ccc(cc1)Cl>>COc1ccc(cc1)Nc1ccc(cc1)C	0.01068125406
2772	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1ccco1.COc1ccc(cc1)I>>COc1ccc(cc1)Nc1ccc(cc1)C	0.4437252425
2773	CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccon1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.COc1ccc(cc1)I>>COc1ccc(cc1)Nc1ccc(cc1)C	0.5338444046
2774	c1ccc(cc1)c1ccno1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.COc1ccc(cc1)Cl.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>COc1ccc(cc1)Nc1ccc(cc1)C	0.01705289038
2775	FC(c1ccc(cc1)Br)(F)F.CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccc(cc1)N.COC(=O)c1ccno1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.10201857619999999
2776	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1cccs1.COc1ccc(cc1)Cl.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>COc1ccc(cc1)Nc1ccc(cc1)C	0.0
2777	CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Ic1cccnc1.Cc1ccc(cc1)N.CCOC(=O)c1conc1>>Cc1ccc(cc1)Nc1cccnc1	0.03973986769
2778	c1ccc(cc1)c1nocc1.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Ic1ccccn1.Cc1ccc(cc1)N.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1ccccn1	0.7313874551999999
2779	c1ccc2c(c1)onc2.CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCc1ccc(cc1)Cl>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.010399032590000001
2780	c1ccc2c(c1)onc2.FC(c1ccc(cc1)I)(F)F.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.4930223849
2781	CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccno1.Ic1cccnc1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC>>Cc1ccc(cc1)Nc1cccnc1	0.6234681732
2782	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Cc1ccc(cc1)N.COc1ccc(cc1)Br.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C.CCOC(=O)c1onc(c1)OC>>COc1ccc(cc1)Nc1ccc(cc1)C	0.251779767
2783	Fc1cccc(c1c1ccno1)F.CN1CCCN2C1=NCCC2.Ic1cccnc1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC>>Cc1ccc(cc1)Nc1cccnc1	0.8304189522000001
2784	c1ccc(cc1)c1conc1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCc1ccc(cc1)Br.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.26556736670000003
2785	CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccc(cc1)N.Cc1onc(c1)n1cccc1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCc1ccc(cc1)I>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.6548133697999999
2786	FC(c1ccc(cc1)I)(F)F.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccc(cc1)N.Cc1onc(c1)n1cccc1.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.36801291469999997
2787	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.Cc1onc(c1)C.CCc1ccc(cc1)Br>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.3658244249
2788	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1ccco1.CCc1ccc(cc1)Cl>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.0094272788
2789	c1ccc2c(c1)noc2.CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCc1ccc(cc1)Cl>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.0
2790	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1cccs1.CCc1ccc(cc1)I>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.3126628393
2791	CN1CCCN2C1=NCCC2.Cc1ccno1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.COc1ccc(cc1)I>>COc1ccc(cc1)Nc1ccc(cc1)C	0.4974093184
2792	c1ccc(cc1)c1nocc1.FC(c1ccc(cc1)Br)(F)F.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.4679588748
2793	CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCc1ccc(cc1)I.CCOC(=O)c1noc(c1)C>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.7475498754000001
2794	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Brc1ccccn1.Cc1ccc(cc1)N.CCOC(=O)c1cnoc1C>>Cc1ccc(cc1)Nc1ccccn1	0.28695820040000003
2795	CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Clc1cccnc1.Cc1ccc(cc1)N.Cc1noc(c1)c1ccccc1>>Cc1ccc(cc1)Nc1cccnc1	0.3303335054
2796	Cc1ccc(cc1)N.Cc1onc(c1)C.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCc1ccc(cc1)Cl.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.01372286353
2797	CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.Cc1noc(c1)c1ccccc1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.COc1ccc(cc1)Cl>>COc1ccc(cc1)Nc1ccc(cc1)C	0.0
2798	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Brc1cccnc1.Cc1ccc(cc1)N.CCOC(=O)c1onc(c1)C>>Cc1ccc(cc1)Nc1cccnc1	0.9257247896
2799	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Brc1cccnc1.Cc1ccc(cc1)N.CCOC(=O)c1onc(c1)C>>Cc1ccc(cc1)Nc1cccnc1	0.316780045
2800	CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Clc1cccnc1.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1cccs1>>Cc1ccc(cc1)Nc1cccnc1	0.06684386034
2801	Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1ccco1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.COc1ccc(cc1)I.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>COc1ccc(cc1)Nc1ccc(cc1)C	0.4309475613
2802	FC(c1ccc(cc1)Cl)(F)F.CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccc(cc1)N.Cc1noc(c1)c1ccccc1>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.3126129694
2803	Cc1ccon1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCc1ccc(cc1)I.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.8284063003000001
2804	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1ccco1.COc1ccc(cc1)I>>COc1ccc(cc1)Nc1ccc(cc1)C	0.08109204436
2805	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Cc1ccc(cc1)N.Cc1onc(c1)C.COc1ccc(cc1)I.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>COc1ccc(cc1)Nc1ccc(cc1)C	0.4117834608
2806	CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Ic1ccccn1.Cc1ccc(cc1)N.CCOC(=O)c1noc(c1)C>>Cc1ccc(cc1)Nc1ccccn1	0.5755128922
2807	CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccc(cc1)N.CCc1ccc(cc1)I.CCOC(=O)c1noc(c1)C>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.8232885806
2808	CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Clc1ccccn1.Cc1ccc(cc1)N.CCOC(=O)c1onc(c1)C>>Cc1ccc(cc1)Nc1ccccn1	0.702055639
2809	Cc1ccc(cc1)N.Cc1onc(c1)n1cccc1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCc1ccc(cc1)Br.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.6891825786
2810	FC(c1ccc(cc1)Cl)(F)F.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.Cc1onc(c1)C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.2872536954
2811	FC(c1ccc(cc1)Br)(F)F.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCOC(=O)c1noc(c1)C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.5213571620999999
2812	c1ccc(cc1)c1conc1.FC(c1ccc(cc1)I)(F)F.CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.3566483427
2813	Brc1cccnc1.Cc1ccc(cc1)N.Cc1onc(c1)n1cccc1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1cccnc1	0.16856179829999998
