	One Hot Encoding	Number of Compounds	Yield
1759	0 3 7 10 12 26	50	0.1567304028
1760	0 9 11 15 19 29	50	0.11319602990000001
1761	0 3 12 20 23 36	50	0.0
1762	0 3 12 21 23 33	50	0.35332910590000005
1763	0 18 19 20 23 36	50	0.6192858478000001
1764	0 3 15 18 42 44	50	0.13664968619999998
1765	0 9 13 15 35 44	50	0.1902499104
1766	0 1 5 9 13 40	50	0.11653979800000001
1767	0 12 13 16 17 27	50	0.01581660756
1768	0 2 13 15 29 44	50	0.3030978378
1769	0 3 9 16 17 43	50	0.0
1770	0 9 10 13 25 31	50	0.01922791563
1771	0 12 14 19 23 28	50	0.0
1772	0 12 13 15 27 39	50	0.5424578847
1773	0 1 5 12 19 34	50	0.5892871095000001
1774	0 3 12 17 20 41	50	0.024581384959999997
1775	0 11 12 15 19 35	50	0.05265059572
1776	0 9 10 13 26 42	50	0.17094480809999998
1777	0 13 14 18 23 28	50	0.30058768339999997
1778	0 4 12 13 23 36	50	0.9358777419
1779	0 3 8 10 12 40	50	0.6314360639000001
1780	0 3 9 21 23 42	50	0.1026328927
1781	0 12 19 23 25 28	50	0.1389042777
1782	0 16 17 18 19 47	50	0.01029883817
1783	0 2 13 21 23 49	50	0.4877228165
1784	0 3 9 23 27 28	50	0.6168885211
1785	0 3 18 23 32 36	50	0.758997955
1786	0 2 3 8 10 14	50	0.06931862367000001
1787	0 10 18 19 20 26	50	0.568433722
1788	0 3 12 20 23 28	50	0.0
1789	0 2 16 17 19 45	50	0.00316193405
1790	0 2 13 16 17 42	50	0.0038230516799999995
1791	0 2 10 14 19 31	50	0.0
1792	0 13 18 23 36 42	50	0.8676211846999999
1793	0 10 18 19 31 43	50	0.0059587287200000005
1794	0 9 10 13 22 26	50	0.1926994536
1795	0 10 13 18 31 46	50	0.0
1796	0 13 15 18 30 39	50	0.5027132659
1797	0 2 13 15 38 39	50	0.45779266909999994
1798	0 3 9 10 31 47	50	0.11252180880000001
1799	0 8 10 13 18 34	50	0.6752036402999999
1800	0 13 17 18 37 48	50	0.3496324083
1801	0 3 9 15 39 45	50	0.3474876407
1802	0 2 4 5 6 19	50	0.4091072057
1803	0 8 10 12 13 43	50	0.8271053034000001
1804	0 5 6 9 19 34	50	0.40329282619999995
1805	0 1 5 18 19 22	50	0.12364095359999999
1806	0 2 19 23 36 45	50	0.7530179851000001
1807	0 3 12 15 39 46	50	0.1251034862
1808	0 3 5 18 24 25	50	0.6383709974
1809	0 3 9 21 23 43	50	0.3193031022
1810	0 9 11 13 15 27	50	0.2150977994
1811	0 3 12 15 34 39	50	0.3631466019
1812	0 2 5 13 24 27	50	0.8151017537999999
1813	0 9 17 19 20 41	50	0.217977125
1814	0 2 11 13 15 25	50	0.1278013721
1815	0 12 17 19 33 41	50	0.4008752213
1816	0 1 3 5 18 35	50	0.7024905586
1817	0 12 15 19 34 39	50	0.3676661903
1818	0 3 9 15 44 47	50	0.211852936
1819	0 3 7 11 12 15	50	0.06945630993
1820	0 17 18 19 29 37	50	0.34889734549999996
1821	0 5 18 19 24 42	50	0.632869505
1822	0 3 9 23 36 49	50	0.285480245
1823	0 3 10 18 31 48	50	0.07641917878
1824	0 18 19 23 34 36	50	0.659488999
1825	0 10 12 19 22 26	50	0.07479579469
1826	0 2 13 17 34 37	50	0.6681498603999999
1827	0 12 14 15 19 39	50	0.03566410027
1828	0 12 13 23 28 38	50	0.023542821949999997
1829	0 4 13 18 23 28	50	0.4511238212
1830	0 10 13 18 31 34	50	0.054609039420000005
1831	0 15 18 19 39 47	50	0.39909465
1832	0 12 14 17 19 41	50	0.02042704931
1833	0 2 3 21 23 49	50	0.40636472170000004
1834	0 3 11 15 18 45	50	0.4504873884
1835	0 2 10 13 14 31	50	0.06949971835999999
1836	0 3 5 6 18 27	50	0.352030282
1837	0 9 10 19 31 42	50	0.03045865819
1838	0 13 18 23 36 38	50	0.7964252926000001
1839	0 3 9 10 26 43	50	0.5901968120000001
1840	0 2 13 23 36 46	50	0.4730915738000001
1841	0 9 19 23 28 33	50	0.08748271213
1842	0 4 5 6 18 19	50	0.6593366748
1843	0 4 11 12 15 19	50	0.1606858475
1844	0 3 8 10 12 14	50	0.10042279220000001
1845	0 5 12 14 19 24	50	0.02633148758
1846	0 2 8 10 19 30	50	0.7846972259
1847	0 10 13 14 18 26	50	0.2813311375
1848	0 3 8 10 12 20	50	0.1037235966
1849	0 3 9 17 30 37	50	0.111309805
1850	0 2 3 5 14 24	50	0.06151237345000001
1851	0 10 18 19 26 45	50	0.7263770938999999
1852	0 16 17 18 19 42	50	0.00321740184
1853	0 1 5 9 13 48	50	0.2368617418
1854	0 10 12 19 26 40	50	0.4061436819
1855	0 3 9 14 23 36	50	0.0
1856	0 12 17 19 40 41	50	0.577087314
1857	0 1 4 5 12 19	50	0.5783107149
1858	0 3 12 15 44 49	50	0.30612726960000003
1859	0 9 13 23 28 33	50	0.05005508734
1860	0 12 13 15 25 44	50	0.4951819322
1861	0 2 3 11 15 47	50	0.06112603375
1862	0 3 9 11 15 46	50	0.0125144582
1863	0 2 17 19 35 37	50	0.20899016760000005
1864	0 1 2 3 5 47	50	0.7420453315000001
1865	0 15 18 19 44 49	50	0.2859018557
1866	0 3 10 18 26 40	50	0.16832409899999998
1867	0 9 10 19 31 38	50	0.011888479180000001
1868	0 9 13 17 38 41	50	0.2018480169
1869	0 9 11 15 19 43	50	0.05008760546
1870	0 13 17 18 37 46	50	0.1387014343
1871	0 11 12 13 15 34	50	0.2960669897
1872	0 2 3 8 10 48	50	0.252527032
1873	0 10 18 19 31 34	50	0.0506261629
1874	0 17 18 19 35 37	50	0.3866523027
1875	0 12 13 17 30 41	50	0.4426066466
1876	0 10 18 19 31 32	50	0.0083326199
1877	0 8 9 10 19 34	50	0.29299282720000003
1878	0 10 14 18 19 26	50	0.0239251025
1879	0 2 10 19 25 26	50	0.7218227420000001
1880	0 9 15 19 32 44	50	0.2629886063
1881	0 3 8 10 18 27	50	0.2704861196
1882	0 1 3 5 9 34	50	0.1647592229
1883	0 8 10 13 18 32	50	0.7148272249000001
1884	0 3 12 23 28 47	50	0.03724806832
1885	0 5 6 9 19 38	50	0.4554864618
1886	0 9 13 17 20 37	50	0.06408110436
1887	0 12 13 17 37 49	50	0.2957593303
1888	0 3 12 17 41 43	50	0.4227311559
1889	0 12 16 17 19 32	50	0.0
1890	0 5 6 9 19 25	50	0.5913712916
1891	0 2 15 19 33 39	50	0.3912761896
1892	0 3 12 21 23 45	50	0.4087667176
1893	0 3 15 18 33 39	50	0.3841251828
1894	0 9 17 19 29 41	50	0.042961911889999996
1895	0 3 12 23 30 36	50	0.04592618791999999
1896	0 2 3 5 6 38	50	0.7751023369000001
1897	0 9 17 19 35 41	50	0.08430071853
1898	0 3 12 23 34 36	50	0.5437431586
1899	0 13 17 18 32 41	50	0.4267624543
1900	0 10 12 13 26 49	50	0.6506659899999999
1901	0 5 6 9 13 47	50	0.5236462009
1902	0 9 17 19 32 37	50	0.06730455291
1903	0 1 3 5 18 43	50	0.6593988127999999
1904	0 3 9 17 30 41	50	0.1436693621
1905	0 17 18 19 22 41	50	0.2546788478
1906	0 2 3 5 24 40	50	0.4269698784000001
1907	0 10 12 19 31 34	50	0.0774850436
1908	0 10 13 18 30 31	50	0.06591475121
1909	0 2 11 14 15 19	50	0.0
1910	0 3 5 6 9 20	50	0.0
1911	0 9 17 19 33 41	50	0.17723183909999998
1912	0 12 13 21 23 43	50	0.8932288292
1913	0 1 5 18 19 33	50	0.6611270607
1914	0 9 13 16 17 42	50	0.00275668441
1915	0 5 12 13 24 30	50	0.9235381548999999
1916	0 3 9 15 22 39	50	0.1402259716
1917	0 2 16 17 19 30	50	0.008589473399999999
1918	0 2 7 13 21 23	50	0.3603481726
1919	0 2 7 10 19 26	50	0.05605744575
1920	0 2 14 19 21 23	50	0.0
1921	0 2 3 5 22 24	50	0.2302454867000001
1922	0 12 13 15 25 39	50	0.4767937659000001
1923	0 5 9 13 24 47	50	0.6264059826
1924	0 4 12 13 15 44	50	0.33567771380000005
1925	0 3 9 15 39 42	50	0.1616257939
1926	0 3 8 10 14 18	50	0.08367927950000001
1927	0 12 13 17 41 43	50	0.45971052079999997
1928	0 12 13 16 17 40	50	0.0
1929	0 2 5 6 19 48	50	0.3909372544
1930	0 4 5 6 13 18	50	0.8002551627
1931	0 13 15 18 33 39	50	0.4225144884000001
1932	0 1 5 12 19 20	50	0.5832558385000001
1933	0 11 13 15 18 38	50	0.2448223218
1934	0 5 12 13 20 24	50	0.8955924552000001
1935	0 12 15 19 39 49	50	0.33006202199999995
1936	0 2 19 23 27 36	50	0.5894381599999999
1937	0 13 16 17 18 22	50	0.028634050839999998
1938	0 12 19 23 36 38	50	0.6550667277000001
1939	0 8 10 18 19 29	50	0.5993053961
1940	0 13 18 23 25 36	50	0.9225602815
1941	0 3 15 18 32 39	50	0.3816592165
1942	0 11 13 15 18 30	50	0.4504099086
1943	0 9 13 17 30 37	50	0.1060791195
1944	0 9 13 17 41 45	50	0.26963544359999997
1945	0 9 15 19 39 45	50	0.4170005044
1946	0 1 5 18 19 45	50	0.7364322423999999
1947	0 2 3 23 36 42	50	0.05397058280000002
1948	0 18 19 23 28 42	50	0.12054363230000001
1949	0 9 14 17 19 41	50	0.01933202382
1950	0 3 11 12 15 34	50	0.1429478531
1951	0 2 10 19 22 26	50	0.03744544243
1952	0 3 9 10 31 35	50	0.00340410651
1953	0 2 13 23 28 46	50	0.0
1954	0 2 3 8 10 35	50	0.6424887053
1955	0 18 19 21 23 33	50	0.6591039362
1956	0 2 3 17 37 49	50	0.1334881918
1957	0 2 5 6 13 42	50	0.8257086092
1958	0 13 17 18 41 43	50	0.53675534
1959	0 10 18 19 26 46	50	0.12689154789999998
1960	0 3 4 9 15 44	50	0.1347157217
1961	0 3 5 6 7 18	50	0.2365087488
1962	0 12 15 19 35 44	50	0.3639098731
1963	0 3 15 18 39 46	50	0.1049048013
1964	0 18 19 21 23 25	50	0.8568357471
1965	0 2 3 14 16 17	50	0.0
1966	0 3 17 18 34 41	50	0.6353284655
1967	0 2 13 16 17 25	50	0.0035536792900000007
1968	0 3 8 10 12 42	50	0.1715607423
1969	0 12 19 23 28 43	50	0.02234092607
1970	0 11 12 13 15 32	50	0.0603417912
1971	0 8 10 12 13 48	50	0.7702732985999999
1972	0 18 19 20 23 28	50	0.2582773903
1973	0 3 18 23 36 47	50	0.7766689193999999
1974	0 2 3 11 15 48	50	0.06575127297
1975	0 5 6 13 18 34	50	0.8382537223000001
1976	0 11 12 13 15 46	50	0.00413827697
1977	0 3 8 10 18 40	50	0.2140006849
1978	0 1 2 5 13 49	50	0.6052865164
1979	0 8 10 13 18 35	50	0.6542133393
1980	0 8 10 12 14 19	50	0.06026719466
1981	0 2 10 13 31 40	50	0.01005881291
1982	0 2 13 17 40 41	50	0.463015164
1983	0 3 12 23 36 42	50	0.05007207988
1984	0 9 13 15 43 44	50	0.3480628557
1985	0 1 2 3 5 22	50	0.1564688259
1986	0 2 5 6 13 40	50	0.3971442231
1987	0 2 10 19 31 32	50	0.0052608193
1988	0 3 9 11 15 49	50	0.1676617673
1989	0 12 13 15 44 45	50	0.47555818
1990	0 3 10 18 31 40	50	0.06581266653000001
1991	0 2 13 17 33 37	50	0.4128466002
1992	0 3 12 23 36 49	50	0.7324639173
1993	0 13 14 16 17 18	50	0.027209239710000003
1994	0 11 15 18 19 45	50	0.3188044847
1995	0 5 6 13 18 35	50	0.8338501146999999
1996	0 12 16 17 19 38	50	0.0
1997	0 3 15 18 44 47	50	0.3391258635
1998	0 3 9 10 29 31	50	0.07713999512
1999	0 12 17 19 25 41	50	0.5442113597
2000	0 9 17 19 27 41	50	0.02633257106
2001	0 2 8 10 13 43	50	0.8589473594
2002	0 13 16 17 18 47	50	0.017282966650000002
2003	0 3 8 10 12 43	50	0.6688608560999999
2004	0 13 15 18 27 44	50	0.5383922890999999
2005	0 2 15 19 29 39	50	0.34181383400000004
2006	0 12 17 19 32 37	50	0.35153292810000003
2007	0 3 9 17 41 45	50	0.1999982627
2008	0 17 18 19 37 42	50	0.33603843040000003
2009	0 3 12 17 22 37	50	0.1516491224
2010	0 3 11 15 18 34	50	0.3344709826
2011	0 4 12 15 19 44	50	0.3341994964
2012	0 9 13 20 23 28	50	0.08431077781999999
2013	0 3 18 23 28 32	50	0.08470252240000001
2014	0 5 6 12 19 43	50	0.7481544975
2015	0 2 13 16 17 48	50	0.00862838268
2016	0 9 13 17 41 42	50	0.08039691846000001
2017	0 15 18 19 34 39	50	0.3902512557
2018	0 2 13 17 37 48	50	0.3428507945000001
2019	0 3 12 21 23 35	50	0.4530338681
2020	0 7 12 13 15 39	50	0.4705511825
2021	0 3 7 12 15 39	50	0.1075855339
2022	0 2 3 15 39 40	50	0.28851366289999997
2023	0 9 16 17 19 29	50	0.0
2024	0 8 10 18 19 33	50	0.627905956
2025	0 18 19 21 23 45	50	0.7733294234999999
2026	0 3 9 16 17 33	50	0.0
2027	0 3 17 18 29 37	50	0.1585894672
2028	0 3 5 6 9 29	50	0.1643551115
2029	0 10 12 13 26 35	50	0.5796795903999999
2030	0 12 13 15 39 48	50	0.4709764929
2031	0 9 19 23 36 46	50	0.08970807298
2032	0 3 17 18 41 46	50	0.1714482537
2033	0 7 12 19 23 36	50	0.40570391920000004
2034	0 5 6 13 18 45	50	0.9331083413
2035	0 2 3 10 26 34	50	0.7085918563
2036	0 3 12 15 27 39	50	0.12656115229999998
2037	0 1 2 3 5 27	50	0.1927582448
2038	0 2 13 16 17 22	50	0.0
2039	0 5 12 13 24 45	50	0.9817713445
2040	0 1 3 5 12 33	50	0.8028534176000001
2041	0 1 3 5 18 34	50	0.6246560878999999
2042	0 4 9 13 17 41	50	0.2471545556
2043	0 2 5 19 24 25	50	0.7775555198
2044	0 2 3 21 22 23	50	0.1260415393
2045	0 2 7 10 13 26	50	0.2936083658
2046	0 3 9 11 15 42	50	0.1159050003
2047	0 8 9 10 13 33	50	0.5384533811
2048	0 2 17 19 33 37	50	0.3236655355
2049	0 8 10 12 13 38	50	0.7183207772
2050	0 1 3 5 9 29	50	0.1225099464
2051	0 5 12 19 24 34	50	0.60412252
2052	0 3 9 15 35 44	50	0.1922189421
2053	0 3 9 17 29 41	50	0.06654637209
2054	0 12 17 19 41 47	50	0.4107404232
2055	0 2 13 15 25 39	50	0.5556585889
2056	0 12 13 16 17 35	50	0.0
2057	0 3 12 15 25 44	50	0.2378240992000001
2058	0 12 19 23 28 34	50	0.3273462184
2059	0 1 5 12 19 42	50	0.42312816649999996
2060	0 4 12 19 23 28	50	0.2123653704000001
2061	0 3 8 9 10 49	50	0.34296895139999994
2062	0 3 17 18 20 37	50	0.008010865229999999
2063	0 4 9 10 19 31	50	0.03019148584
2064	0 12 19 23 28 32	50	0.0268455705
2065	0 5 9 19 24 27	50	0.4196438983
2066	0 2 13 17 37 38	50	0.3233228249
2067	0 2 19 21 23 45	50	0.6981626315999999
2068	0 9 13 23 36 42	50	0.2906844689
2069	0 11 12 15 19 32	50	0.06090802245
2070	0 9 13 17 22 37	50	0.05298016227
2071	0 3 10 18 31 32	50	0.00860295656
2072	0 2 3 16 17 47	50	0.0
2073	0 3 18 23 30 36	50	0.018341612490000003
2074	0 3 9 15 39 43	50	0.43318145909999994
2075	0 2 13 23 28 35	50	0.015737991280000002
2076	0 8 9 10 19 35	50	0.2051920273
2077	0 12 15 19 44 47	50	0.3814083048
2078	0 2 8 10 13 25	50	0.8305466981999999
2079	0 9 13 17 27 41	50	0.07774794319
2080	0 8 10 12 19 48	50	0.7231351297999999
2081	0 2 3 5 20 24	50	0.175357483
2082	0 2 19 21 23 29	50	0.36926017990000004
2083	0 13 15 18 34 39	50	0.4155598689
2084	0 3 18 23 28 29	50	0.16878915970000002
2085	0 8 10 18 19 43	50	0.8090409923999999
2086	0 17 18 19 34 37	50	0.5795486785
2087	0 2 3 8 10 46	50	0.07957289224
2088	0 3 5 18 24 40	50	0.6063710952
2089	0 15 18 19 44 45	50	0.4481754321
2090	0 3 9 16 17 49	50	0.00850358426
2091	0 2 13 15 30 39	50	0.5516379105
2092	0 2 13 17 41 48	50	0.5314523882000001
2093	0 3 4 16 17 18	50	0.02048615833
2094	0 2 8 10 19 46	50	0.1633859929
2095	0 2 3 17 25 41	50	0.5708877056
2096	0 2 10 19 26 35	50	0.3799056967
2097	0 3 12 16 17 43	50	0.0
2098	0 5 9 13 24 46	50	0.4608846314
2099	0 3 9 17 41 43	50	0.37565355640000003
2100	0 9 19 21 23 42	50	0.214669222
2101	0 3 5 7 9 24	50	0.1013794025
2102	0 2 8 10 19 34	50	0.6399950596
2103	0 10 13 18 26 38	50	0.6797015702
2104	0 9 15 19 44 46	50	0.03342369627
2105	0 5 6 12 13 48	50	0.8544197149999999
2106	0 2 19 23 33 36	50	0.6480074025
2107	0 12 14 15 19 44	50	0.02069098233
2108	0 8 10 12 19 32	50	0.6544832936999999
2109	0 11 15 18 19 43	50	0.07837919120999999
2110	0 12 15 19 29 39	50	0.336420654
2111	0 2 3 15 25 39	50	0.3664285561
2112	0 3 12 17 41 42	50	0.09685019183
2113	0 2 3 10 27 31	50	0.06264897465
2114	0 4 9 19 23 28	50	0.140670777
2115	0 9 10 13 25 26	50	0.4232124218
2116	0 3 11 15 18 35	50	0.1750108516
2117	0 9 19 23 36 40	50	0.09091321628
2118	0 7 12 15 19 39	50	0.28774602190000004
2119	0 1 5 12 19 33	50	0.5633395035000001
2120	0 5 6 12 13 49	50	0.8513318486999999
2121	0 9 13 17 29 41	50	0.05371995824
2122	0 1 5 9 14 19	50	0.0
2123	0 12 13 17 37 46	50	0.07275251821
2124	0 1 5 12 13 34	50	0.9099050642
2125	0 12 13 16 17 33	50	0.0
2126	0 5 12 13 24 38	50	0.9113914928
2127	0 2 7 13 15 44	50	0.1960222309
2128	0 2 13 21 23 35	50	0.6150487524
2129	0 9 13 23 28 40	50	0.0
2130	0 15 18 19 40 44	50	0.07321293774
2131	0 2 3 8 10 22	50	0.23261062649999997
2132	0 2 3 10 26 40	50	0.46705484659999996
2133	0 17 18 19 37 38	50	0.3712675544
2134	0 2 3 4 17 37	50	0.4598289688
2135	0 2 5 6 13 14	50	0.35360161560000003
2136	0 7 13 15 18 44	50	0.3332323005
2137	0 3 9 17 41 49	50	0.1182938133
2138	0 1 3 4 5 18	50	0.62426823
2139	0 2 8 10 13 27	50	0.7416554821
2140	0 1 5 12 19 45	50	0.7028309787000001
2141	0 2 13 15 44 46	50	0.069479336
2142	0 2 7 19 21 23	50	0.12574059540000002
2143	0 12 15 19 44 48	50	0.2583457198
2144	0 9 19 21 23 34	50	0.1912422917
2145	0 2 19 21 22 23	50	0.07466671244999999
2146	0 12 13 23 28 34	50	0.36051041229999997
2147	0 1 5 9 13 42	50	0.26312225780000004
2148	0 13 16 17 18 48	50	0.029421738389999997
2149	0 2 19 22 23 36	50	0.17360130229999998
2150	0 2 10 19 30 31	50	0.02615785832
2151	0 10 12 13 31 46	50	0.0320619178
2152	0 2 15 19 20 39	50	0.3662967600000001
2153	0 7 9 19 23 28	50	0.00894637207
2154	0 13 18 23 36 45	50	0.9148509414
2155	0 2 17 19 29 41	50	0.4085999304
2156	0 3 8 10 18 20	50	0.026015906150000004
2157	0 3 5 9 24 47	50	0.2235512226
2158	0 12 13 17 40 41	50	0.4711829387
2159	0 9 13 17 20 41	50	0.1548048004
2160	0 14 16 17 18 19	50	0.0
2161	0 13 17 18 32 37	50	0.4901650319
2162	0 16 17 18 19 49	50	0.00707045517
2163	0 1 5 9 13 38	50	0.2390935743
2164	0 2 10 13 26 45	50	0.8122830675
2165	0 12 13 16 17 49	50	0.007103049870000002
2166	0 3 5 6 12 45	50	0.7633612431
2167	0 3 9 11 15 29	50	0.139614152
2168	0 13 18 23 29 36	50	0.7916863895
2169	0 12 19 23 28 38	50	0.02790822418
2170	0 2 8 10 13 32	50	0.6961841713
2171	0 10 13 18 31 43	50	0.00646778821
2172	0 15 18 19 39 49	50	0.3183731475
2173	0 9 13 17 34 37	50	0.4582883908
2174	0 5 6 9 19 32	50	0.3746429839000001
2175	0 9 13 15 44 45	50	0.3437725511
2176	0 2 3 14 15 39	50	0.0310979023
2177	0 2 19 22 23 28	50	0.0
2178	0 3 10 12 26 35	50	0.6352683766
2179	0 12 13 17 27 37	50	0.2076458994
2180	0 13 17 18 41 47	50	0.4180838188
2181	0 2 10 13 26 40	50	0.3447263315
2182	0 9 13 21 23 48	50	0.1416472216
2183	0 7 11 12 15 19	50	0.008718207459999999
2184	0 2 15 19 39 46	50	0.08104754995
2185	0 2 17 19 37 47	50	0.385633346
2186	0 3 9 16 17 42	50	0.017298641910000002
2187	0 3 8 9 10 46	50	0.06083579291000001
2188	0 9 13 16 17 47	50	0.017989231940000003
2189	0 3 7 12 15 44	50	0.08368171473000001
2190	0 5 6 12 13 34	50	0.8434096533000001
2191	0 3 11 15 18 22	50	0.1302655322
2192	0 12 13 15 22 39	50	0.3879638342
2193	0 5 6 13 18 47	50	0.8277010873
2194	0 3 15 18 38 39	50	0.402947746
2195	0 2 3 10 26 30	50	0.8246360414
2196	0 3 18 23 28 47	50	0.5255158103
2197	0 2 8 10 13 20	50	0.7919714754
2198	0 11 13 15 18 34	50	0.3707516302
2199	0 3 12 15 42 44	50	0.01983204496
2200	0 1 5 13 18 32	50	0.8232171897
2201	0 9 10 19 31 45	50	0.04179760101
2202	0 2 3 5 24 29	50	0.2829509241
2203	0 12 16 17 19 30	50	0.006824472259999999
2204	0 3 18 21 23 38	50	0.728784855
2205	0 13 17 18 20 37	50	0.5138895599000001
2206	0 9 17 19 37 49	50	0.016294250830000002
2207	0 9 10 13 31 40	50	0.0
2208	0 3 15 18 39 42	50	0.1185429164
2209	0 2 3 15 35 44	50	0.16048497250000002
2210	0 2 10 19 29 31	50	0.00648980669
2211	0 2 11 15 19 45	50	0.1272121896
2212	0 2 3 10 22 26	50	0.1389350209
2213	0 9 17 19 37 45	50	0.1490450687
2214	0 5 7 9 19 24	50	0.292582978
2215	0 2 13 23 36 43	50	0.9450096737
2216	0 3 5 9 24 46	50	0.1303686492
2217	0 13 15 18 32 39	50	0.4382916168
2218	0 2 13 17 22 41	50	0.2512838943
2219	0 7 12 13 16 17	50	0.009870200240000002
2220	0 2 13 20 23 36	50	0.8679260178
2221	0 12 15 19 29 44	50	0.2007939568
2222	0 2 13 15 27 39	50	0.4838997285
2223	0 12 14 19 21 23	50	0.0173070141
2224	0 18 19 23 28 49	50	0.2715209242
2225	0 3 5 6 18 40	50	0.5350463767
2226	0 18 19 21 23 49	50	0.4697084661
2227	0 2 3 10 31 49	50	0.01999177844
2228	0 3 5 6 12 38	50	0.7216100406
2229	0 2 13 15 30 44	50	0.5385457225
2230	0 2 11 13 14 15	50	0.17879336980000002
2231	0 12 15 19 32 44	50	0.38900834729999995
2232	0 3 12 15 39 40	50	0.3470800352
2233	0 3 9 14 17 41	50	0.0
2234	0 2 3 23 28 29	50	0.14747497199999998
2235	0 2 3 5 24 34	50	0.8234937003999999
2236	0 9 10 13 27 31	50	0.02331533569
2237	0 9 15 19 20 44	50	0.2746647446
2238	0 2 13 15 39 40	50	0.4160266431
2239	0 10 12 19 20 31	50	0.06866213055999999
2240	0 2 13 17 37 45	50	0.5518037009000001
2241	0 3 15 18 39 49	50	0.4030244069
2242	0 7 12 16 17 19	50	0.0
2243	0 5 6 12 14 19	50	0.01592422994
2244	0 2 7 13 17 37	50	0.178480573
2245	0 2 4 19 23 36	50	0.5726273694
2246	0 11 12 13 15 27	50	0.2242347536
2247	0 3 10 12 26 43	50	0.6216368477
2248	0 16 17 18 19 32	50	0.00252253584
2249	0 11 15 18 19 29	50	0.09295516531999999
2250	0 3 9 11 15 38	50	0.2410905766
2251	0 10 12 13 26 43	50	0.7238342011000001
2252	0 3 11 12 15 25	50	0.010393643050000002
2253	0 3 9 14 21 23	50	0.0
2254	0 1 5 7 12 19	50	0.1357914578
2255	0 10 12 13 26 47	50	0.7497052076
2256	0 9 19 23 27 36	50	0.1474148388
2257	0 13 18 22 23 28	50	0.3935843617
2258	0 15 18 19 30 39	50	0.5012467654
2259	0 2 3 10 31 40	50	0.0408442672
2260	0 3 9 23 36 43	50	0.4870823186
2261	0 2 19 20 23 28	50	0.1493339955
2262	0 10 12 19 25 26	50	0.7766498135000001
2263	0 3 10 18 26 29	50	0.2476005147
2264	0 3 9 10 31 33	50	0.035977898880000005
2265	0 9 13 23 28 46	50	0.0
2266	0 12 13 23 25 28	50	0.1459032311
2267	0 9 10 19 22 31	50	0.0
2268	0 5 6 18 19 49	50	0.5050908656
2269	0 3 12 17 37 49	50	0.231010236
2270	0 1 3 5 18 46	50	0.1947556274
2271	0 9 11 15 19 45	50	0.2036096013
2272	0 12 17 19 30 41	50	0.4550089871
2273	0 2 5 14 19 24	50	0.0
2274	0 9 13 16 17 20	50	0.00344428756
2275	0 13 15 18 44 48	50	0.5139708789
2276	0 5 12 19 24 40	50	0.6415465798
2277	0 3 17 18 27 41	50	0.19658402260000002
2278	0 5 7 9 13 24	50	0.2341994655
2279	0 2 3 4 8 10	50	0.683339655
2280	0 2 3 15 39 42	50	0.03446957245
2281	0 16 17 18 19 27	50	0.00529819216
2282	0 4 9 15 19 39	50	0.3186956379
2283	0 3 9 14 17 37	50	0.0
2284	0 2 3 10 31 34	50	0.02350274713
2285	0 3 18 21 23 43	50	0.6781850093999999
2286	0 1 3 5 12 32	50	0.7260987428
2287	0 10 12 19 26 38	50	0.5044721590000001
2288	0 3 9 21 23 29	50	0.1008173564
2289	0 9 13 23 28 38	50	0.04577603745
2290	0 7 9 11 13 15	50	0.09967512853
2291	0 12 19 23 27 28	50	0.045462433030000006
2292	0 15 18 19 33 44	50	0.38721754020000004
2293	0 2 13 21 23 48	50	0.8641541039
2294	0 2 15 19 39 43	50	0.4444197306
2295	0 5 6 7 9 19	50	0.2497534285
2296	0 5 6 12 13 27	50	0.7149385037999999
2297	0 3 5 6 9 34	50	0.1959466142
2298	0 9 13 17 33 41	50	0.2141511712
2299	0 9 15 19 39 42	50	0.3438141407
2300	0 2 8 10 13 48	50	0.809780499
2301	0 4 9 10 19 26	50	0.3344114491
2302	0 18 19 23 28 38	50	0.2126152094
2303	0 1 5 18 19 20	50	0.6026102193
2304	0 3 9 17 25 41	50	0.3521497708
2305	0 13 18 23 28 49	50	0.4915752148
2306	0 15 18 19 35 44	50	0.3731441052
2307	0 3 5 9 24 40	50	0.1326217146
2308	0 3 18 21 23 35	50	0.7407785581999999
2309	0 1 5 9 19 27	50	0.1682928554
2310	0 13 18 20 23 28	50	0.3187466664
2311	0 3 17 18 35 37	50	0.4274477554
2312	0 2 3 7 23 28	50	0.02238996806
2313	0 2 13 17 30 41	50	0.5010376029
2314	0 12 19 23 36 47	50	0.605253289
2315	0 5 12 19 24 48	50	0.8336436834000001
2316	0 13 14 18 23 36	50	0.338132368
2317	0 3 9 11 14 15	50	0.00522267307
2318	0 13 16 17 18 29	50	0.02890686767
2319	0 13 15 18 22 44	50	0.2711496768
2320	0 9 17 19 35 37	50	0.07405890222999999
2321	0 2 3 16 17 27	50	0.01858564029
2322	0 2 11 15 19 38	50	0.034216559800000004
2323	0 11 12 15 19 27	50	0.034689015889999994
2324	0 13 18 23 36 40	50	0.8067857488999999
2325	0 3 8 10 18 38	50	0.6444051661
2326	0 5 6 13 18 38	50	0.8127460019
2327	0 5 13 18 24 33	50	0.8382528245
2328	0 12 13 14 15 44	50	0.22435035609999998
2329	0 3 5 12 24 30	50	0.8946707858
2330	0 12 13 17 41 47	50	0.4915467449
2331	0 3 12 23 25 36	50	0.005979775779999999
2332	0 3 5 18 20 24	50	0.09011992674000001
